Type,Reference ID,DOI,File
missed,b14,10.1016/j.resconrec.2017.01.011,ENV-SCI_54
missed,b74,10.1016/j.cities.2016.02.013,ENV-SCI_54
missed,b0,10.1016/j.polgeo.2017.08.009,ENV-SCI_54
missed,b67,10.1016/j.eist.2017.03.002,ENV-SCI_54
missed,b13,10.1016/s0305-9006(99)00023-9,ENV-SCI_54
missed,b30,10.1146/annurev-environ-102014-021105,ENV-SCI_54
missed,b62,10.1007/s10551-015-2693-2,ENV-SCI_54
missed,b29,10.4324/9780203452202,ENV-SCI_54
missed,b44,10.1016/j.envpol.2010.10.022,ENV-SCI_54
missed,b25,10.1016/j.jclepro.2015.09.007,ENV-SCI_54
missed,b65,10.1177/0308518x17719461,ENV-SCI_54
missed,b5,10.1080/09538259.2018.1449480,ENV-SCI_54
missed,b49,10.1016/j.jup.2006.09.003,ENV-SCI_54
missed,b50,10.1038/33136,ENV-SCI_55
missed,b60,10.1111/j.1558-5646.2008.00325.x,ENV-SCI_55
missed,b37,10.1038/hdy.2016.100,ENV-SCI_55
missed,b42,10.1111/j.1365-2664.2011.01973.x,ENV-SCI_55
missed,b61,10.1186/1471-2148-11-318,ENV-SCI_55
missed,b24,10.1098/rspb.2013.3337,ENV-SCI_55
missed,b32,10.1093/genetics/163.3.1153,ENV-SCI_55
missed,b4,10.2307/3802534,ENV-SCI_55
missed,b22,10.1073/pnas.1504732112,ENV-SCI_55
missed,b44,10.1046/j.1365-2656.2003.00750.x,ENV-SCI_55
missed,b55,10.1111/1365-2656.12703,ENV-SCI_55
missed,b15,10.1111/j.1365-2664.2010.01783.x,ENV-SCI_55
missed,b14,10.5962/bhl.title.110800,ENV-SCI_55
missed,b46,10.1111/j.0021-8790.2004.00854.x,ENV-SCI_55
missed,b13,10.1006/tpbi.1995.1025,ENV-SCI_55
missed,b52,10.1111/j.1526-100x.2010.00724.x,ENV-SCI_55
missed,b0,10.1098/rspb.2011.0261,ENV-SCI_55
missed,b6,10.1007/s10592-008-9547-8,ENV-SCI_55
missed,b19,10.1111/j.1558-5646.2010.01108.x,ENV-SCI_55
missed,b58,10.1650/condor-14-18.1,ENV-SCI_55
missed,b64,10.1046/j.1523-1739.2003.01526.x,ENV-SCI_55
missed,b41,10.1111/conl.12412,ENV-SCI_55
missed,b2,10.1111/j.1469-1795.1999.tb00050.x,ENV-SCI_55
missed,b18,10.1098/rsbl.2009.0468,ENV-SCI_55
missed,b59,10.1111/j.1523-1739.2005.00275.x,ENV-SCI_55
missed,b48,10.1093/genetics/155.1.337,ENV-SCI_55
missed,b29,10.1371/journal.pone.0168880,ENV-SCI_55
missed,b45,10.1046/j.1365-2656.2003.00673.x,ENV-SCI_55
missed,b54,10.1111/1365-2656.12503,ENV-SCI_55
missed,b36,10.1371/journal.pone.0004084,ENV-SCI_55
missed,b51,10.1093/aob/mcw190,ENV-SCI_55
missed,b63,10.1016/j.tree.2014.10.009,ENV-SCI_55
missed,b34,10.1111/j.1558-5646.1997.tb02422.x,ENV-SCI_55
missed,b10,10.1111/j.1469-8137.2010.03541.x,ENV-SCI_55
missed,b21,10.1016/j.biocon.2005.11.014,ENV-SCI_55
missed,b35,10.1016/j.biocon.2006.05.016,ENV-SCI_55
missed,b8,10.2307/1935620,ENV-SCI_55
missed,b38,10.1016/0006-3207(94)90332-8,ENV-SCI_55
missed,b23,10.1016/s0169-5347(02)02489-8,ENV-SCI_55
missed,b3,10.1023/b:coge.0000014059.49606.dd,ENV-SCI_55
missed,b62,10.1111/j.1755-0998.2010.02885.x,ENV-SCI_55
missed,b11,10.1111/cobi.12049,ENV-SCI_55
missed,b7,10.1016/j.tree.2008.03.011,ENV-SCI_55
missed,b9,10.1038/nrg2664,ENV-SCI_55
missed,b17,10.1111/j.1461-0248.2005.00845.x,ENV-SCI_55
missed,b20,10.1111/mec.13139,ENV-SCI_55
missed,b30,10.1098/rsbl.2004.0266,ENV-SCI_55
missed,b53,10.1126/science.282.5394.1658,ENV-SCI_55
missed,b16,10.1002/9781444355833.ch9,ENV-SCI_55
missed,b39,10.1016/j.biocon.2017.08.014,ENV-SCI_55
missed,b1,10.1111/mec.13797,ENV-SCI_55
missed,b28,10.1111/j.1600-048x.2010.05164.x,ENV-SCI_55
missed,b31,10.1111/conl.12257,ENV-SCI_55
missed,b43,10.1111/j.1365-2656.2008.01400.x,ENV-SCI_55
missed,b25,10.1098/rspb.2002.2049,ENV-SCI_55
missed,b47,10.1111/j.1365-2656.2006.01143.x,ENV-SCI_55
missed,b4,10.1007/s10336-015-1271-9,ENV-SCI_56
missed,b22,10.1007/s13280-016-0880-8,ENV-SCI_56
missed,b3,10.1046/j.1365-2664.2003.00812.x,ENV-SCI_56
missed,b35,10.1111/j.1467-9868.2008.00700.x,ENV-SCI_56
missed,b24,10.1111/1365-2664.12918,ENV-SCI_56
missed,b9,10.1111/brv.12258,ENV-SCI_56
missed,b41,10.1016/j.biocon.2015.12.030,ENV-SCI_56
missed,b18,10.1007/s13280-016-0888-0,ENV-SCI_56
missed,b40,10.1111/j.1365-2435.2005.01056.x,ENV-SCI_56
missed,b30,10.1016/s0261-2194(01)00041-2,ENV-SCI_56
missed,b34,10.1016/j.tree.2012.08.021,ENV-SCI_56
missed,b39,10.1111/j.1600-048x.2008.04440.x,ENV-SCI_56
missed,b13,10.1007/s00300-013-1404-7,ENV-SCI_56
missed,b21,10.1111/1365-2664.12969,ENV-SCI_56
missed,b23,10.1086/283426,ENV-SCI_56
missed,b15,10.1111/1365-2664.13184,ENV-SCI_56
missed,b19,10.1016/j.cropro.2017.03.001,ENV-SCI_56
missed,b11,10.1111/j.1365-2486.2005.00944.x,ENV-SCI_56
missed,b38,10.1007/s13280-017-0903-0,ENV-SCI_56
missed,b31,10.2307/2404344,ENV-SCI_56
missed,b10,10.1007/s13280-016-0878-2,ENV-SCI_56
missed,b8,10.1007/s13280-016-0879-1,ENV-SCI_56
missed,b12,10.1007/s11284-015-1282-2,ENV-SCI_56
missed,b2,10.1038/nchembio.186,IMM-MIC_61
missed,b23,10.1099/mic.0.000662,IMM-MIC_61
missed,b11,10.1039/c1cc12929e,IMM-MIC_61
missed,b16,10.1002/pro.607,IMM-MIC_61
missed,b25,10.1128/jb.00615-07,IMM-MIC_61
missed,b7,10.1146/annurev.nu.08.070188.001431,IMM-MIC_61
missed,b9,10.1021/acsinfecdis.7b00237,IMM-MIC_61
missed,b4,10.1016/j.bbagen.2014.05.006,IMM-MIC_61
missed,b26,10.1016/0378-1097(96)00229-7,IMM-MIC_61
missed,b0,10.1039/b210142b,IMM-MIC_61
missed,b6,10.1093/emboj/16.7.1475,IMM-MIC_61
missed,b15,10.1074/jbc.m704951200,IMM-MIC_61
missed,b8,10.1074/jbc.m808063200,IMM-MIC_61
missed,b30,10.1128/jb.01592-12,IMM-MIC_61
missed,b22,10.1016/j.jmb.2008.11.001,IMM-MIC_61
missed,b14,10.1074/jbc.m111.331652,IMM-MIC_61
missed,b10,10.1016/j.jsb.2011.04.013,IMM-MIC_61
missed,b1,10.1016/j.cbpa.2007.01.010,IMM-MIC_61
missed,b19,10.1128/jb.00646-13,IMM-MIC_61
missed,b5,10.2174/1381612811319140013,IMM-MIC_61
missed,b21,10.1007/978-1-4939-0452-5_3,IMM-MIC_61
missed,b20,10.1021/bi400348d,IMM-MIC_61
missed,b24,10.1128/jb.176.8.2252-2258.1994,IMM-MIC_61
missed,b27,10.1007/s11814-009-0074-1,IMM-MIC_61
missed,b28,10.1128/jb.186.3.595-600.2004,IMM-MIC_61
missed,b17,10.1099/ijsem.0.002519,IMM-MIC_61
missed,b29,10.1093/nar/gks616,IMM-MIC_61
missed,b3,10.1080/1040841x.2016.1192578,IMM-MIC_61
missed,b13,10.1016/j.jmb.2006.08.083,IMM-MIC_61
missed,b68,10.1007/s00253-006-0616-y,IMM-MIC_63
missed,b7,10.1046/j.1365-2958.1996.391926.x,IMM-MIC_63
missed,b30,10.1094/mpmi.2002.15.11.1173,IMM-MIC_63
missed,b81,10.1111/1574-6976.12081,IMM-MIC_63
missed,b42,10.1641/0006-3568(2005)055[0137:sfaowb]2.0.co;2,IMM-MIC_63
missed,b43,10.1111/j.1574-6976.2010.00246.x,IMM-MIC_63
missed,b58,10.1371/journal.pone.0078524,IMM-MIC_63
missed,b9,10.1038/ismej.2010.156,IMM-MIC_63
missed,b72,10.1007/s00239-016-9730-3,IMM-MIC_63
missed,b90,10.3390/polym6122961,IMM-MIC_63
missed,b84,10.1073/pnas.0607651104,IMM-MIC_63
missed,b48,10.1084/jem.33.1.51,IMM-MIC_63
missed,b28,10.1111/j.1365-294x.1995.tb00276.x,IMM-MIC_63
missed,b50,10.1086/285289,IMM-MIC_63
missed,b66,10.1128/aem.29.5.621-625.1975,IMM-MIC_63
missed,b69,10.1093/femsec/fiv057,IMM-MIC_63
missed,b77,10.1016/s0168-1656(02)00285-7,IMM-MIC_63
missed,b61,10.1016/j.compfluid.2015.10.018,IMM-MIC_63
missed,b8,10.1038/27900,IMM-MIC_63
missed,b5,10.1093/femsre/fux024,IMM-MIC_63
missed,b11,10.1093/femsle/fnx109,IMM-MIC_63
missed,b29,10.1111/j.1574-6941.2001.tb00822.x,IMM-MIC_63
missed,b37,10.1007/s00284-014-0749-7,IMM-MIC_63
missed,b64,10.1016/s0378-3812(99)00005-9,IMM-MIC_63
missed,b33,10.1111/1462-2920.12469,IMM-MIC_63
missed,b22,10.1046/j.1365-2958.2003.03670.x,IMM-MIC_63
missed,b60,10.1111/j.1365-2958.2006.05525.x,IMM-MIC_63
missed,b17,10.1534/genetics.106.069906,IMM-MIC_63
missed,b34,10.1186/gb-2009-10-5-r51,IMM-MIC_63
missed,b0,10.1093/oso/9780198505235.001.0001,IMM-MIC_63
missed,b74,10.1016/j.jmb.2015.06.014,IMM-MIC_63
missed,b49,10.1080/00219266.2011.537842,IMM-MIC_63
missed,b93,10.1128/jb.00122-16,IMM-MIC_63
missed,b16,10.1099/mic.0.025064-0,IMM-MIC_63
missed,b82,10.1103/physrevfluids.3.123102,IMM-MIC_63
missed,b51,10.1111/j.1574-6941.2011.01141.x,IMM-MIC_63
missed,b71,10.1152/ajplegacy.1901.6.1.31,IMM-MIC_63
missed,b87,10.1016/s0923-2508(03)00038-x,IMM-MIC_63
missed,b31,10.1111/j.1462-2920.2007.01416.x,IMM-MIC_63
missed,b36,10.1007/s10482-012-9796-x,IMM-MIC_63
missed,b54,10.1073/pnas.0706739104,IMM-MIC_63
missed,b3,10.1016/j.tree.2012.06.001,IMM-MIC_63
missed,b89,10.1007/s10019-002-0168-4,IMM-MIC_63
missed,b76,10.1111/j.1574-6968.2000.tb08893.x,IMM-MIC_63
missed,b73,10.1016/j.tim.2015.11.009,IMM-MIC_63
missed,b26,10.1016/j.gde.2017.09.004,IMM-MIC_63
missed,b53,10.1093/oso/9780195118810.003.0014,IMM-MIC_63
missed,b41,10.1127/0003-9136/2005/0164-0429,IMM-MIC_63
missed,b32,10.1111/1574-6941.12076,IMM-MIC_63
missed,b4,10.1101/cshperspect.a018044,IMM-MIC_63
missed,b23,10.1099/mic.0.27984-0,IMM-MIC_63
missed,b85,10.1016/j.bpj.2013.05.026,IMM-MIC_63
missed,b10,10.1155/2016/4846565,IMM-MIC_63
missed,b83,10.1016/j.ymben.2018.06.003,IMM-MIC_63
missed,b75,10.1099/00221287-76-1-177,IMM-MIC_63
missed,b35,10.1111/j.1462-2920.2006.01080.x,IMM-MIC_63
missed,b2,10.1038/nature07892,IMM-MIC_63
missed,b27,10.1146/annurev.micro.53.1.103,IMM-MIC_63
missed,b24,10.1111/j.1574-6976.2000.tb00529.x,IMM-MIC_63
missed,b59,10.1002/0470856424,IMM-MIC_63
missed,b78,10.1111/j.1462-2920.2007.01546.x,IMM-MIC_63
missed,b95,10.1021/la304710k,IMM-MIC_63
missed,b38,10.1111/1758-2229.12171,IMM-MIC_63
missed,b18,10.1534/genetics.109.107110,IMM-MIC_63
missed,b39,10.1038/nrmicro2960,IMM-MIC_63
missed,b21,10.1038/ismej.2016.157,IMM-MIC_63
missed,b56,10.1128/jb.00110-19,IMM-MIC_63
missed,b79,10.1371/journal.pone.0132242,IMM-MIC_63
missed,b94,10.1080/08927014.2014.880112,IMM-MIC_63
missed,b55,10.1146/annurev.fl.24.010192.001525,IMM-MIC_63
missed,b63,10.1021/acs.macromol.5b00095,IMM-MIC_63
missed,b65,10.21603/2500-1418-2016-1-2-11-19,IMM-MIC_63
missed,b25,10.1101/cshperspect.a017996,IMM-MIC_63
missed,b19,10.1098/rsbl.2010.0547,IMM-MIC_63
missed,b57,10.1099/00221287-116-2-417,IMM-MIC_63
missed,b20,10.7554/elife.07074,IMM-MIC_63
missed,b88,10.1016/s0927-7757(00)00672-5,IMM-MIC_63
missed,b92,10.1371/journal.pone.0076630,IMM-MIC_63
missed,b16,10.1046/j.1365-2958.2003.03805.x,IMM-MIC_64
missed,b26,10.1099/00221287-94-1-159,IMM-MIC_64
missed,b33,10.1038/nrmicro2720,IMM-MIC_64
missed,b38,10.1016/0378-1119(95)00771-7,IMM-MIC_64
missed,b39,10.1099/00221287-145-9-2281,IMM-MIC_64
missed,b14,10.1111/j.1365-2958.2004.04343.x,IMM-MIC_64
missed,b11,10.1111/j.1365-2958.2006.05134.x,IMM-MIC_64
missed,b3,10.1046/j.1365-2958.2002.02993.x,IMM-MIC_64
missed,b5,10.1038/nrmicro1968,IMM-MIC_64
missed,b4,10.1128/jb.01707-08,IMM-MIC_64
missed,b43,10.1128/jb.178.14.4289-4293.1996,IMM-MIC_64
missed,b44,10.1126/science.1184939,IMM-MIC_64
missed,b35,10.1128/jb.183.11.3488-3498.2001,IMM-MIC_64
missed,b19,10.1046/j.1472-765x.2000.00680.x,IMM-MIC_64
missed,b21,10.1128/jb.179.18.5854-5861.1997,IMM-MIC_64
missed,b27,10.1038/417141a,IMM-MIC_64
missed,b42,10.1186/gb-2007-8-8-r161,IMM-MIC_64
missed,b24,10.1128/aem.01233-08,IMM-MIC_64
missed,b34,10.1046/j.1365-2958.2001.02221.x,IMM-MIC_64
missed,b36,10.1099/00221287-143-11-3581,IMM-MIC_64
missed,b31,10.1098/rsob.120097,IMM-MIC_64
missed,b0,10.1038/nrmicro2800,IMM-MIC_64
missed,b7,10.1128/jb.00940-06,IMM-MIC_64
missed,b9,10.1016/j.mib.2009.10.004,IMM-MIC_64
missed,b15,10.1099/mic.0.2008/018549-0,IMM-MIC_64
missed,b1,10.1111/j.1365-2958.2012.08102.x,IMM-MIC_64
missed,b23,10.1073/pnas.0337542100,IMM-MIC_64
missed,b17,10.1111/j.1365-2958.2004.04267.x,IMM-MIC_64
missed,b12,10.1128/jb.183.17.5180-5186.2001,IMM-MIC_64
missed,b22,10.1046/j.1365-2958.1996.6191336.x,IMM-MIC_64
missed,b2,10.1371/journal.pgen.1006488,IMM-MIC_64
missed,b40,10.1073/pnas.1207409109,IMM-MIC_64
missed,b32,10.1016/j.jmb.2008.01.042,IMM-MIC_64
missed,b6,10.1128/jb.00307-06,IMM-MIC_64
missed,b13,10.1128/jb.01326-10,IMM-MIC_64
missed,b30,10.1038/nrg2592,IMM-MIC_64
missed,b37,10.1371/journal.pone.0054316,IMM-MIC_64
missed,b8,10.1093/nar/gkl649,IMM-MIC_64
missed,b41,10.1016/j.mib.2012.10.012,IMM-MIC_64
missed,b5,10.1002/9783527619849.ch5,MAT-SCI_66
missed,b40,10.1016/j.biocon.2011.10.036,MAT-SCI_67
missed,b28,10.18637/jss.v001.i04,MAT-SCI_67
missed,b8,10.1016/j.laa.2009.03.032,MATH_69
missed,b0,10.1007/bf02579440,MATH_69
missed,b4,10.13001/1081-3810.3322,MATH_69
missed,b3,10.13001/1081-3810.2865,MATH_69
missed,b6,10.1016/j.laa.2017.04.017,MATH_69
missed,b1,10.1016/j.laa.2006.10.017,MATH_69
missed,b7,10.1007/bf02122687,MATH_69
missed,b9,10.1016/j.laa.2011.05.010,MATH_69
missed,b5,10.21136/cmj.2017.0429-16,MATH_69
missed,b2,10.1080/03081087.2015.1091434,MATH_69
missed,b10,10.4252/wjsc.v8.i2.56,MATH_71
missed,b23,10.1111/j.1440-1789.2006.00688.x,MATH_71
missed,b8,10.1155/2016/4217548,MATH_71
missed,b9,10.1007/s10565-017-9384-y,MATH_71
missed,b21,10.1161/01.cir.0000091252.20010.6e,MATH_71
missed,b3,10.1080/1027366021000051772,MATH_71
missed,b30,10.1016/j.stem.2007.08.009,MATH_71
missed,b27,10.1038/nbt1259,MATH_71
missed,b31,10.4161/cc.6.17.4649,MATH_71
missed,b32,10.1051/mmnp/20127199,MATH_71
missed,b37,10.1016/j.joems.2013.11.001,MATH_71
missed,b22,10.1038/nature04960,MATH_71
missed,b18,10.1111/j.1365-2184.1987.tb01094.x,MATH_71
missed,b28,10.1016/j.mcm.2010.03.057,MATH_71
missed,b35,10.1016/j.amc.2010.10.036,MATH_71
missed,b1,10.1099/0022-1317-83-6-1253,MATH_71
missed,b2,10.1016/0025-5564(93)90043-a,MATH_71
missed,b24,10.1093/jnen/60.8.741,MATH_71
missed,b25,10.1186/s13287-018-1036-5,MATH_71
missed,b7,10.1016/s0025-5564(02)00099-8,MATH_71
missed,b26,10.1001/jama.2009.470,MATH_71
missed,b12,10.1126/science.282.5391.1145,MATH_71
missed,b4,10.1016/s0025-5564(00)00006-7,MATH_71
missed,b6,10.1137/s0036144598335107,MATH_71
missed,b33,10.1089/scd.2008.0143,MATH_71
missed,b19,10.1056/nejmra022361,MATH_71
missed,b0,10.1002/sim.1342,MATH_71
missed,b13,10.1038/nbt1102,MATH_71
missed,b20,10.1016/j.jacc.2006.10.072,MATH_71
missed,b36,10.1016/j.mcm.2009.04.019,MATH_71
missed,b15,10.1097/00003086-200212000-00003,MATH_71
missed,b17,10.1111/j.1365-2184.1980.tb00494.x,MATH_71
missed,b34,10.1007/s11538-014-9971-5,MATH_71
missed,b11,10.1146/annurev.cellbio.21.012704.131525,MATH_71
missed,b14,10.1016/j.addr.2010.08.008,MATH_71
missed,b21,10.1016/j.neunet.2017.12.014,MATH_72
missed,b31,10.1016/j.neunet.2014.10.007,MATH_72
missed,b5,10.1002/smll.201300810,MATH_72
missed,b36,10.1016/j.neucom.2018.03.060,MATH_72
missed,b24,10.1016/j.mechatronics.2013.02.004,MATH_72
missed,b19,10.1016/j.neunet.2015.09.012,MATH_72
missed,b37,10.1007/s11071-015-2242-7,MATH_72
missed,b28,10.1007/s11071-017-3459-4,MATH_72
missed,b1,10.1109/proc.1976.10092,MATH_72
missed,b12,10.1007/s11432-016-0555-2,MATH_72
missed,b35,10.1016/j.neucom.2015.08.088,MATH_72
missed,b33,10.1007/s11071-017-3613-z,MATH_72
missed,b25,10.1016/j.amc.2018.06.013,MATH_72
missed,b43,10.1016/j.apm.2010.12.020,MATH_72
missed,b13,10.1016/j.neunet.2013.10.001,MATH_72
missed,b16,10.1016/j.neunet.2017.06.012,MATH_72
missed,b22,10.1103/physrevlett.64.821,MATH_72
missed,b44,10.1007/s11071-013-0822-y,MATH_72
missed,b23,10.1016/j.neunet.2013.11.016,MATH_72
missed,b27,10.1016/j.physleta.2011.04.015,MATH_72
missed,b38,10.1016/j.neucom.2014.01.009,MATH_72
missed,b2,10.1002/cta.4490020406,MATH_72
missed,b40,10.1016/j.cnsns.2014.01.022,MATH_72
missed,b8,10.1063/1.4794794,MATH_72
missed,b0,10.1109/tct.1971.1083337,MATH_72
missed,b4,10.1021/nl904092h,MATH_72
missed,b26,10.1007/s11071-013-1177-0,MATH_72
missed,b17,10.1016/j.neucom.2018.09.073,MATH_72
missed,b6,10.1109/tnnls.2012.2204770,MATH_72
missed,b41,10.1007/978-94-015-7793-9,MATH_72
missed,b10,10.1016/j.neucom.2017.08.014,MATH_72
missed,b14,10.1109/tnnls.2017.2675442,MATH_72
missed,b9,10.1016/j.neucom.2015.03.057,MATH_72
missed,b7,10.1088/0143-0807/30/4/001,MATH_72
missed,b15,10.1016/j.neucom.2019.03.042,MATH_72
missed,b29,10.1007/s11071-014-1373-6,MATH_72
missed,b11,10.1016/j.amc.2017.11.037,MATH_72
missed,b34,10.1007/s40435-018-0432-0,MATH_72
missed,b32,10.1186/s13662-016-0857-8,MATH_72
missed,b3,10.1038/nature06932,MATH_72
missed,b30,10.1016/j.neunet.2016.01.006,MATH_72
missed,b20,10.1007/s11071-018-4419-3,MATH_72
missed,b13,10.1111/joim.1990.227.issue-1,MED_74
missed,b23,10.1111/joim.1991.229.issue-4,MED_74
missed,b15,10.1002/9781119013563,MED_76
missed,b29,10.1039/b509193d,MUL_77
missed,b74,10.1371/journal.pone.0146021,MUL_77
missed,b2,10.1111/j.1439-037x.1996.tb00454.x,MUL_77
missed,b35,10.1074/jbc.m110.149005,MUL_77
missed,b28,10.1104/pp.111.182584,MUL_77
missed,b37,10.1038/nsmb.1898,MUL_77
missed,b52,10.1038/nrd3054,MUL_77
missed,b50,10.1021/ja038461i,MUL_77
missed,b38,10.1038/cr.2013.95,MUL_77
missed,b43,10.1038/nature08583,MUL_77
missed,b22,10.1073/pnas.1601954113,MUL_77
missed,b61,10.3389/fpls.2018.00422,MUL_77
missed,b21,10.1016/j.tplants.2012.11.002,MUL_77
missed,b72,10.1093/pcp/pcy061,MUL_77
missed,b56,10.1007/s00344-010-9147-y,MUL_77
missed,b70,10.1126/science.1173041,MUL_77
missed,b0,10.1038/nature11983,MUL_77
missed,b53,10.1021/jm501003k,MUL_77
missed,b25,10.1073/pnas.1305919110,MUL_77
missed,b27,10.1002/ejoc.201701687,MUL_77
missed,b42,10.1038/nsmb.1730,MUL_77
missed,b46,10.1021/acschembio.8b00955,MUL_77
missed,b67,10.1107/s0907444909042073,MUL_77
missed,b62,10.1007/s10822-010-9349-1,MUL_77
missed,b34,10.1038/msb.2010.28,MUL_77
missed,b3,10.2135/cropsci1998.0011183x003800060011x,MUL_77
missed,b20,10.1016/j.pbi.2010.09.007,MUL_77
missed,b65,10.1107/s0907444909052925,MUL_77
missed,b36,10.1038/nsmb.1887,MUL_77
missed,b23,10.1038/s41477-019-0361-8,MUL_77
missed,b68,10.1093/nar/gkm216,MUL_77
missed,b64,10.1016/s0076-6879(97)76066-x,MUL_77
missed,b60,10.1111/j.1365-313x.2009.03981.x,MUL_77
missed,b69,10.1073/pnas.1112838108,MUL_77
missed,b59,10.5501/wjv.v5.i2.85,MUL_77
missed,b55,10.1126/science.aai7685,MUL_77
missed,b41,10.1038/nature08613,MUL_77
missed,b26,10.1002/ejoc.201701769,MUL_77
missed,b73,10.1186/1746-4811-9-36,MUL_77
missed,b57,10.1007/s00344-015-9509-6,MUL_77
missed,b24,10.1038/s41467-017-01239-3,MUL_77
missed,b44,10.1039/c6md00377j,MUL_77
missed,b45,10.1126/science.aau5445,MUL_77
missed,b71,10.1016/s0005-2728(89)80347-0,MUL_77
missed,b31,10.1016/j.cub.2011.03.015,MUL_77
missed,b4,10.1016/j.bmc.2015.11.010,MUL_77
missed,b30,10.1016/j.tplants.2010.04.006,MUL_77
missed,b63,10.1021/jm051256o,MUL_77
missed,b47,10.1038/nchembio.1524,MUL_77
missed,b49,10.1021/bi026423q,MUL_77
missed,b10,10.1093/pcp/pcy126,MUL_77
missed,b32,10.1021/acschembio.7b00650,MUL_77
missed,b58,10.1007/s10725-013-9881-9,MUL_77
missed,b66,10.1107/s0907444904019158,MUL_77
missed,b40,10.1021/ci049714+,MUL_77
missed,b51,10.1016/j.drudis.2008.07.005,MUL_77
missed,b39,10.1021/jm030644s,MUL_77
missed,b33,10.1186/1746-4811-4-6,MUL_77
missed,b48,10.1021/ja0527525,MUL_77
missed,b1,10.1016/j.plantsci.2018.01.020,MUL_77
missed,b6,10.1111/j.1365-2486.2008.01680.x,MUL_78
missed,b12,10.1212/wnl.54.4.14a,NEU_81
missed,b27,10.1111/gbb.12552,NEU_83
missed,b27,10.1016/j.tins.2015.08.008,NEU_84
missed,b33,10.1016/j.ijnurstu.2011.10.016,NUR_85
missed,b6,10.1191/0969733006ne890oa,NUR_85
missed,b23,10.1017/s1041610216002167,NUR_85
missed,b3,10.5430/cns.v2n3p22,NUR_85
missed,b12,10.1007/s11017-010-9141-1,NUR_85
missed,b4,10.1111/j.1365-2702.2006.01473.x,NUR_85
missed,b11,10.1348/000711201161082,NUR_85
missed,b22,10.1007/s00391-013-0475-y,NUR_85
missed,b36,10.3233/efi-2004-22201,NUR_85
missed,b27,10.1191/1478088706qp063oa,NUR_85
missed,b35,10.1177/0969733014557119,NUR_85
missed,b13,10.1089/jpm.2006.9.1376,NUR_85
missed,b10,10.1111/j.1365-2648.2010.05330.x,NUR_85
missed,b17,10.1016/j.socscimed.2015.05.015,NUR_85
missed,b14,10.1080/17482620500501883,NUR_85
missed,b2,10.1111/jocn.12773,NUR_85
missed,b5,10.1177/0269216310371411,NUR_85
missed,b0,10.1016/j.jpainsymman.2016.02.009,NUR_85
missed,b30,10.1007/s00134-011-2300-7,NUR_86
missed,b6,10.1080/0376835x.2012.730972,NUR_86
missed,b14,10.4135/9781473983304,NUR_86
missed,b7,10.1093/acprof:oso/9780199280643.001.0001,NUR_86
missed,b12,10.1111/j.1467-9655.2012.01779.x,NUR_86
missed,b5,10.1177/1468794105056924,NUR_86
missed,b3,10.1080/14780887.2014.955224,NUR_86
missed,b8,10.1016/j.jvb.2011.01.003,NUR_86
missed,b20,10.1108/01425451211191841,NUR_86
missed,b2,10.1177/1049732316654870,NUR_86
missed,b11,10.1111/j.1748-8583.2002.tb00062.x,NUR_86
missed,b17,10.1016/j.iccn.2015.07.006,NUR_86
missed,b9,10.1108/lhs-02-2017-0008,NUR_86
missed,b10,10.1111/j.1365-2834.2010.01074.x,NUR_86
missed,b31,10.1111/j.1365-2834.2012.01467.x,NUR_86
missed,b19,10.1164/rccm.200606-735oc,NUR_86
missed,b23,10.1007/bf01384942,NUR_86
missed,b21,10.1108/17511870910928010,NUR_86
missed,b26,10.1016/j.apnr.2015.02.008,NUR_86
missed,b13,10.12968/ijpn.2010.16.12.599,NUR_86
missed,b18,10.1016/j.ijnurstu.2013.10.003,NUR_86
missed,b15,10.1111/j.1365-2834.2010.01206.x,NUR_86
missed,b1,10.1186/1478-4491-11-1,NUR_86
missed,b14,10.1111/jocn.12141,NUR_87
missed,b6,10.1016/j.nepr.2017.06.004,NUR_87
missed,b18,10.1016/j.outlook.2017.09.002,NUR_87
missed,b12,10.1016/j.nedt.2017.12.005,NUR_87
missed,b4,10.1177/0969733013478307,NUR_87
missed,b5,10.1016/j.nedt.2015.12.007,NUR_87
missed,b27,10.1016/j.nedt.2018.08.012,NUR_87
missed,b7,10.1086/222197,NUR_87
missed,b20,10.1186/s12939-017-0571-5,NUR_87
missed,b21,10.3109/10398562.2011.562296,NUR_87
missed,b16,10.1111/jocn.13352,NUR_87
missed,b1,10.1016/j.nedt.2017.05.015,NUR_87
missed,b2,10.1111/jonm.12514,NUR_87
missed,b22,10.1111/jonm.12498,NUR_87
missed,b24,10.7748/ns2013.04.27.31.35.e7040,NUR_87
missed,b25,10.1186/1472-6963-14-99,NUR_87
missed,b17,10.1016/j.ijnurstu.2015.02.012,NUR_87
missed,b0,10.1186/s12912-017-0242-2,NUR_87
missed,b19,10.1111/jocn.13926,NUR_87
missed,b13,10.1111/jocn.12500,NUR_87
missed,b8,10.1016/j.nedt.2018.04.002,NUR_87
missed,b33,10.1016/j.ijnurstu.2011.10.016,NUR_88
missed,b6,10.1191/0969733006ne890oa,NUR_88
missed,b23,10.1017/s1041610216002167,NUR_88
missed,b3,10.5430/cns.v2n3p22,NUR_88
missed,b12,10.1007/s11017-010-9141-1,NUR_88
missed,b4,10.1111/j.1365-2702.2006.01473.x,NUR_88
missed,b11,10.1348/000711201161082,NUR_88
