Type,Reference ID,DOI,File
missed,b10,10.1016/j.cie.2013.06.013,DEC-SCI_29
missed,b4,10.1016/j.ejor.2009.05.031,DEC-SCI_29
missed,b16,10.1287/opre.12.5.655,DEC-SCI_29
missed,b17,10.1002/(sici)1520-6750(200006)47:4<304::aid-nav3>3.0.co;2-1,DEC-SCI_29
missed,b29,10.1080/00207549508930214,DEC-SCI_29
missed,b28,10.1016/j.ejor.2004.04.017,DEC-SCI_29
missed,b23,10.1016/j.ejor.2012.03.045,DEC-SCI_29
missed,b32,10.1057/palgrave.jors.2601074,DEC-SCI_29
missed,b22,10.1287/opre.18.6.1138,DEC-SCI_29
missed,b20,10.1016/s0166-218x(99)00206-1,DEC-SCI_29
missed,b27,10.1016/j.omega.2010.07.007,DEC-SCI_29
missed,b9,10.1080/00207543.2015.1126371,DEC-SCI_29
missed,b19,10.1080/07408170600809341,DEC-SCI_29
missed,b2,10.1137/0803002,DEC-SCI_29
missed,b0,10.1007/s10951-010-0162-4,DEC-SCI_29
missed,b11,10.1016/s0305-0548(98)00087-2,DEC-SCI_29
missed,b34,10.1016/j.cor.2005.10.014,DEC-SCI_29
missed,b27,10.1287/ijoc.1120.0519,DEC-SCI_31
missed,b43,10.1016/j.ejor.2009.08.008,DEC-SCI_31
missed,b1,10.1162/evco_a_00009,DEC-SCI_31
missed,b3,10.1007/978-3-642-02538-9_13,DEC-SCI_31
missed,b38,10.1109/wsc.2011.6148109,DEC-SCI_31
missed,b4,10.1287/mnsc.1070.0721,DEC-SCI_31
missed,b36,10.1109/wsc.2006.323077,DEC-SCI_31
missed,b40,10.1109/wsc.2012.6465141,DEC-SCI_31
missed,b7,10.1109/wsc.2015.7408518,DEC-SCI_31
missed,b46,10.1145/2463372.2463561,DEC-SCI_31
missed,b9,10.1287/mnsc.47.6.800.9812,DEC-SCI_31
missed,b14,10.1287/opre.1040.0187,DEC-SCI_31
missed,b41,10.1287/opre.1110.0999,DEC-SCI_31
missed,b21,10.1109/wsc.2011.6148119,DEC-SCI_31
missed,b34,10.1109/wsc.2015.7408533,DEC-SCI_31
missed,b23,10.1109/wsc.2008.4736053,DEC-SCI_31
missed,b10,10.1109/wsc.2014.7019875,DEC-SCI_31
missed,b0,10.1002/nav.20408,DEC-SCI_31
missed,b48,10.1109/4235.797969,DEC-SCI_31
missed,b5,10.1109/wsc.2005.1574312,DEC-SCI_31
missed,b20,10.1137/070693424,DEC-SCI_31
missed,b32,10.1016/j.automatica.2010.08.004,DEC-SCI_31
missed,b11,10.1109/9.533692,DEC-SCI_31
missed,b35,10.1016/j.ejor.2014.10.028,DEC-SCI_31
missed,b31,10.1109/wsc.2007.4419642,DEC-SCI_31
missed,b37,10.1109/wsc.1998.745056,DEC-SCI_31
missed,b39,10.1145/2630066,DEC-SCI_31
missed,b33,10.1080/07408171003705367,DEC-SCI_31
missed,b49,10.1109/tevc.2003.810758,DEC-SCI_31
missed,b17,10.1145/3158666,DEC-SCI_31
missed,b25,10.1109/tsmcc.2007.900656,DEC-SCI_31
missed,b28,10.1145/3299872,DEC-SCI_31
missed,b47,10.1145/2739480.2754791,DEC-SCI_31
missed,b45,10.1109/tcyb.2017.2647821,DEC-SCI_31
missed,b15,10.1287/ijoc.1090.0327,DEC-SCI_31
missed,b22,10.1287/ijoc.1050.0141,DEC-SCI_31
missed,b13,10.1287/opre.49.5.732.10615,DEC-SCI_31
missed,b42,10.1109/jproc.2015.2494218,DEC-SCI_31
missed,b19,10.1287/opre.2014.1282,DEC-SCI_31
missed,b9,10.1016/j.seps.2011.05.002,DEC-SCI_32
missed,b30,10.1108/09600031111101411,DEC-SCI_32
missed,b6,10.1080/13675560701561789,DEC-SCI_32
missed,b19,10.1007/s10732-015-9302-5,DEC-SCI_32
missed,b3,10.1007/s00291-011-0268-x,DEC-SCI_32
missed,b37,10.1016/j.seps.2011.10.002,DEC-SCI_32
missed,b12,10.1016/j.seps.2011.04.004,DEC-SCI_32
missed,b18,10.1061/41139(387)155,DEC-SCI_32
missed,b38,10.5267/j.uscm.2014.1.002,DEC-SCI_32
missed,b28,10.1287/mnsc.9.4.643,DEC-SCI_32
missed,b34,10.1016/j.trb.2011.05.022,DEC-SCI_32
missed,b39,10.1111/j.1937-5956.2009.01119.x,DEC-SCI_32
missed,b43,10.1016/j.cor.2011.07.016,DEC-SCI_32
missed,b1,10.1108/20426741211226019,DEC-SCI_32
missed,b4,10.1016/j.cor.2014.10.006,DEC-SCI_32
missed,b5,10.1561/9781601983374,DEC-SCI_32
missed,b7,10.1108/09574090610689952,DEC-SCI_32
missed,b44,10.1108/09600030510594576,DEC-SCI_32
missed,b46,10.1016/j.ejor.2005.03.077,DEC-SCI_32
missed,b32,10.1111/poms.12789,DEC-SCI_32
missed,b42,10.1287/opre.21.5.1154,DEC-SCI_32
missed,b21,10.1016/j.seps.2012.11.002,DEC-SCI_32
missed,b31,10.1016/j.ejor.2005.05.016,DEC-SCI_32
missed,b20,10.1016/j.ejor.2013.09.036,DEC-SCI_32
missed,b16,10.1007/s11590-011-0421-0,DEC-SCI_32
missed,b0,10.1016/j.trb.2010.09.002,DEC-SCI_32
missed,b10,10.1287/opre.1030.0065,DEC-SCI_32
missed,b22,10.1016/j.ejor.2013.01.039,DEC-SCI_32
missed,b11,10.1016/j.ijpe.2009.09.008,DEC-SCI_32
missed,b40,10.1287/inte.1100.0526,DEC-SCI_32
missed,b15,10.1137/080734510,DEC-SCI_32
missed,b14,10.1016/j.tre.2006.10.013,DEC-SCI_32
missed,b35,10.1016/s0305-0548(02)00123-5,DEC-SCI_32
missed,b45,10.1057/palgrave.jors.2602125,DEC-SCI_32
missed,b36,10.1016/j.trb.2009.08.003,DEC-SCI_32
missed,b33,10.1016/j.ijpe.2009.10.004,DEC-SCI_32
missed,b25,10.1111/j.1600-0501.2009.01836.x,DEN_33
missed,b7,10.11607/jomi.2919,DEN_33
missed,b3,10.1111/j.1708-8208.2011.00369.x,DEN_33
missed,b12,10.1111/clr.13398,DEN_33
missed,b23,10.11607/jomi.2014suppl.g1.2,DEN_33
missed,b5,10.1177/0022034514563077,DEN_33
missed,b28,10.1111/jcpe.12257,DEN_33
missed,b29,10.1111/j.1365-2842.2007.01816.x,DEN_33
missed,b30,10.1034/j.1600-0501.1994.050101.x,DEN_33
missed,b0,10.5051/jpis.2014.44.4.184,DEN_33
missed,b2,10.1016/j.ijom.2013.06.012,DEN_33
missed,b16,10.1111/j.1600-0501.2012.02436.x,DEN_33
missed,b20,10.1259/dmfr.20140019,DEN_33
missed,b26,10.1111/j.1600-0501.2007.01423.x,DEN_33
missed,b6,10.11607/jomi.2618,DEN_33
missed,b17,10.11607/prd.1113),DEN_33
missed,b27,10.1111/clr.12853,DEN_33
missed,b8,10.1016/j.prosdent.2015.09.011,DEN_33
missed,b11,10.1016/j.joms.2013.04.010,DEN_33
missed,b9,10.11607/ijp.4417,DEN_33
missed,b19,10.1016/j.ajodo.2011.04.018,DEN_33
missed,b10,10.1111/clr.12925,DEN_33
missed,b22,10.11607/jomi.2014suppl.g4.2,DEN_33
missed,b14,10.1111/prd.12164,DEN_33
missed,b31,10.1267/ahc.17.571,DEN_34
missed,b23,10.1080/15548627.2018.1483807,DEN_34
missed,b13,10.1083/jcb.200412022,DEN_34
missed,b3,10.1016/s0002-9416(76)90316-x,DEN_34
missed,b45,10.1093/ndt/gfr214,DEN_34
missed,b15,10.1038/nature06639,DEN_34
missed,b17,10.1038/307648a0,DEN_34
missed,b35,10.1016/j.semcancer.2013.05.008,DEN_34
missed,b42,10.1002/jbmr.1668,DEN_34
missed,b4,10.1002/jcp.28108,DEN_34
missed,b7,10.1016/j.bone.2012.07.005,DEN_34
missed,b30,10.1016/j.arr.2015.08.004,DEN_34
missed,b16,10.1242/jcs.02760,DEN_34
missed,b25,10.1136/annrheumdis-2015-207240,DEN_34
missed,b27,10.1016/j.archoralbio.2013.08.004,DEN_34
missed,b6,10.1016/j.lfs.2018.03.038,DEN_34
missed,b18,10.1016/j.joca.2013.10.002,DEN_34
missed,b5,10.3892/mmr.2015.4141,DEN_34
missed,b39,10.1111/j.1365-2443.2007.01050.x,DEN_34
missed,b11,10.1177/154405910608500812,DEN_34
missed,b20,10.1042/bsr20160086,DEN_34
missed,b34,10.1016/j.jbiomech.2012.09.006,DEN_34
missed,b36,10.1016/j.molcel.2010.09.023,DEN_34
missed,b38,10.1038/35044114,DEN_34
missed,b12,10.1128/mbio.01446-15,DEN_34
missed,b9,10.1093/ejo/cjl001,DEN_34
missed,b0,10.1177/0022034509338914,DEN_34
missed,b43,10.1002/jbmr.36,DEN_34
missed,b22,10.4161/auto.36182,DEN_34
missed,b33,10.1111/j.1600-0757.2005.00141.x,DEN_34
missed,b14,10.1038/nature04724,DEN_34
missed,b32,10.1111/j.1748-1716.2010.02173.x,DEN_34
missed,b10,10.1359/jbmr.2002.17.2.210,DEN_34
missed,b26,10.3892/mmr.2017.7813,DEN_34
missed,b44,10.1089/scd.2009.0147,DEN_34
missed,b1,10.14219/jada.archive.2008.0184,DEN_34
missed,b8,10.1177/0022034517690388,DEN_34
missed,b24,10.1016/j.devcel.2011.08.016,DEN_34
missed,b41,10.1093/emboj/19.21.5720,DEN_34
missed,b2,10.1111/prd.12194,DEN_34
missed,b19,10.4161/auto.7.12.17924,DEN_34
missed,b28,10.1016/j.bbrc.2018.05.015,DEN_34
missed,b37,10.1016/s1534-5807(04)00099-1,DEN_34
missed,b40,10.1083/jcb.152.4.657,DEN_34
missed,b47,10.1111/j.1601-6343.2009.01444.x,DEN_34
missed,b46,10.1007/s00109-011-0823-6,DEN_34
missed,b29,10.1016/j.ajodo.2005.10.007,DEN_34
missed,b47,10.1016/j.bone.2004.04.023,DEN_35
missed,b4,10.1111/j.1600-0757.2006.00179.x,DEN_35
missed,b9,10.1128/iai.01036-12,DEN_35
missed,b32,10.1177/154405910708600403,DEN_35
missed,b38,10.1016/j.bbrc.2009.08.062,DEN_35
missed,b7,10.1111/odi.12468,DEN_35
missed,b44,10.1359/jbmr.1999.14.9.1486,DEN_35
missed,b15,10.1111/omi.12165,DEN_35
missed,b19,10.1111/jre.12193,DEN_35
missed,b20,10.1111/prd.12024,DEN_35
missed,b1,10.1111/prd.12105,DEN_35
missed,b10,10.1016/j.cyto.2008.01.006,DEN_35
missed,b0,10.1111/prd.12221,DEN_35
missed,b26,10.1038/s41598-017-12480-7,DEN_35
missed,b43,10.2353/ajpath.2006.060180,DEN_35
missed,b29,10.1371/journal.pone.0180073,DEN_35
missed,b13,10.1111/j.1600-051x.2011.01702.x,DEN_35
missed,b25,10.1371/journal.pone.0160848,DEN_35
missed,b16,10.1016/j.jmb.2013.11.024,DEN_35
missed,b42,10.3389/fimmu.2012.00182,DEN_35
missed,b39,10.1016/j.immuni.2010.03.012,DEN_35
missed,b17,10.1155/2015/972313,DEN_35
missed,b40,10.1073/pnas.1510760112,DEN_35
missed,b24,10.1111/jre.12549,DEN_35
missed,b5,10.3390/v3060920,DEN_35
missed,b35,10.4049/jimmunol.178.2.1151,DEN_35
missed,b46,10.1016/j.micpath.2007.03.001,DEN_35
missed,b14,10.4049/jimmunol.177.12.8296,DEN_35
missed,b36,10.1128/iai.72.9.5041-5051.2004,DEN_35
missed,b37,10.1016/j.cell.2007.09.008,DEN_35
missed,b30,10.1186/ar1917,DEN_35
missed,b2,10.1038/nri3785,DEN_35
missed,b48,10.1002/jcb.23109,DEN_35
missed,b12,10.1111/jre.12066,DEN_35
missed,b6,10.1038/ni.1863,DEN_35
missed,b27,10.1002/eji.200636483,DEN_35
missed,b31,10.1016/s0065-2776(08)60509-x,DEN_35
missed,b18,10.1111/j.1601-6343.2007.00399.x,DEN_35
missed,b3,10.1111/prd.12085,DEN_35
missed,b8,10.1902/jop.2012.120496,DEN_35
missed,b28,10.1016/j.imlet.2007.11.014,DEN_35
missed,b45,10.1034/j.1600-0722.2003.00051.x,DEN_35
missed,b49,10.1089/scd.2014.0127,DEN_35
missed,b33,10.1111/j.1600-0463.2009.02532.x,DEN_35
missed,b21,10.1007/s00784-013-0935-1,DEN_35
missed,b13,10.1038/nrdp.2017.38,DEN_36
missed,b16,10.1111/jcpe.12819,DEN_36
missed,b19,10.1523/jneurosci.16-15-04742.1996,DEN_36
missed,b9,10.1212/wnl.0b013e3182a6cb72,DEN_36
missed,b20,10.1016/s0197-0186(01)00094-8,DEN_36
missed,b14,10.1161/01.atv.0000078603.90302.4a,DEN_36
missed,b7,10.1002/ana.410280213,DEN_36
missed,b6,10.1097/wco.0000000000000440,DEN_36
missed,b31,10.1186/s10194-018-0883-x,DEN_36
missed,b4,10.1046/j.1468-2982.2002.00310.x,DEN_36
missed,b28,10.1212/wnl.64.10_suppl_2.s9,DEN_36
missed,b34,10.1016/s0165-5728(97)00257-9,DEN_36
missed,b22,10.1016/j.jclinepi.2007.11.008,DEN_36
missed,b12,10.1111/head.13211,DEN_36
missed,b26,10.1111/j.1600-051x.2008.01249.x,DEN_36
missed,b27,10.1034/j.1600-0765.2001.00011.x,DEN_36
missed,b17,10.1002/jper.17-0603,DEN_36
missed,b2,10.1111/j.1526-4610.2008.01217.x,DEN_36
missed,b5,10.1016/j.ejphar.2004.07.035,DEN_36
missed,b8,10.1212/wnl.0b013e31826170ce,DEN_36
missed,b21,10.1007/s00726-011-1161-2,DEN_36
missed,b23,10.1111/jcpe.13032,DEN_36
missed,b3,10.1016/s1474-4422(18)30322-3,DEN_36
missed,b30,10.1007/s11910-015-0547-z,DEN_36
missed,b18,10.1016/j.mehy.2017.03.019,DEN_36
missed,b10,10.1097/j.pain.0000000000000119,DEN_36
missed,b25,10.1902/jop.2012.110664,DEN_36
missed,b1,10.1177/0333102413485658,DEN_36
missed,b33,10.1034/j.1600-051x.1999.260403.x,DEN_36
missed,b15,10.1007/s10266-018-0360-7,DEN_36
missed,b0,10.1056/nejmra010917,DEN_36
missed,b11,10.1111/head.12372,DEN_36
missed,b37,10.1179/033443513x13753505864205,EAR-PLA-SCI_37
missed,b32,10.1126/sciadv.1700954,EAR-PLA-SCI_37
missed,b18,10.1016/j.quascirev.2007.03.006,EAR-PLA-SCI_37
missed,b52,10.1007/bf02423389,EAR-PLA-SCI_37
missed,b39,10.1006/qres.2001.2286,EAR-PLA-SCI_37
missed,b38,10.1016/j.quascirev.2012.06.012,EAR-PLA-SCI_37
missed,b19,10.1146/annurev.earth.32.101802.120435,EAR-PLA-SCI_37
missed,b41,10.1016/s0031-0182(96)00154-x,EAR-PLA-SCI_37
missed,b50,10.1038/nature08355,EAR-PLA-SCI_37
missed,b27,10.1016/j.gloplacha.2011.06.010,EAR-PLA-SCI_37
missed,b30,10.1038/srep03540,EAR-PLA-SCI_37
missed,b40,10.1016/j.epsl.2013.11.039,EAR-PLA-SCI_37
missed,b23,10.1126/science.1059126,EAR-PLA-SCI_37
missed,b26,10.1016/j.yqres.2010.07.010,EAR-PLA-SCI_37
missed,b17,10.1002/joc.1276,EAR-PLA-SCI_37
missed,b5,10.1038/ngeo2652,EAR-PLA-SCI_37
missed,b51,10.1080/00438243.2018.1515035,EAR-PLA-SCI_37
missed,b49,10.1177/0959683615622555,EAR-PLA-SCI_37
missed,b53,10.22498/pages.24.2.62,EAR-PLA-SCI_37
missed,b54,10.1126/science.261.5124.995,EAR-PLA-SCI_37
missed,b29,10.1371/journal.pone.0071004,EAR-PLA-SCI_37
missed,b55,10.1007/978-1-4020-5302-3_26,EAR-PLA-SCI_37
missed,b36,10.1006/qres.2002.2380,EAR-PLA-SCI_37
missed,b47,10.1007/s00334-017-0658-3,EAR-PLA-SCI_37
missed,b43,10.1086/373244,EAR-PLA-SCI_37
missed,b42,10.1007/bf00139058,EAR-PLA-SCI_37
missed,b34,10.5194/cp-14-1165-2018,EAR-PLA-SCI_37
missed,b45,10.1016/s0277-3791(00)00089-5,EAR-PLA-SCI_37
missed,b24,10.1073/pnas.0803533105,EAR-PLA-SCI_37
missed,b28,10.1177/0959683610378883,EAR-PLA-SCI_37
missed,b48,10.1093/oso/9780198150343.001.0001,EAR-PLA-SCI_37
missed,b52,10.5194/acp-17-13721-2017,EAR-PLA-SCI_39
missed,b22,10.1002/2015gl064479,EAR-PLA-SCI_39
missed,b36,10.1186/1476-069x-13-92,EAR-PLA-SCI_39
missed,b60,10.5194/acp-17-6503-2017,EAR-PLA-SCI_39
missed,b77,10.1016/j.atmosenv.2015.07.014,EAR-PLA-SCI_39
missed,b33,10.1007/s11842-016-9335-0,EAR-PLA-SCI_39
missed,b66,10.5194/acp-16-11043-2016,EAR-PLA-SCI_39
missed,b74,10.4209/aaqr.2019.04.0191,EAR-PLA-SCI_39
missed,b62,10.1016/j.enpol.2009.11.088,EAR-PLA-SCI_39
missed,b72,10.1016/j.atmosenv.2015.06.039,EAR-PLA-SCI_39
missed,b4,10.1016/j.enpol.2009.07.010,EAR-PLA-SCI_39
missed,b9,10.1029/2003jd003697,EAR-PLA-SCI_39
missed,b10,10.1073/pnas.1317275111,EAR-PLA-SCI_39
missed,b58,10.1016/j.atmosenv.2005.12.063,EAR-PLA-SCI_39
missed,b40,10.1016/j.enpol.2013.06.023,EAR-PLA-SCI_39
missed,b6,10.1021/es8021039,EAR-PLA-SCI_39
missed,b39,10.5194/acp-17-935-2017,EAR-PLA-SCI_39
missed,b54,10.1016/j.energy.2003.10.015,EAR-PLA-SCI_39
missed,b76,10.5194/acp-9-5131-2009,EAR-PLA-SCI_39
missed,b65,10.1073/pnas.97.24.13286,EAR-PLA-SCI_39
missed,b26,10.1016/j.enpol.2011.10.022,EAR-PLA-SCI_39
missed,b64,10.1016/j.esd.2012.09.004,EAR-PLA-SCI_39
missed,b17,10.1016/j.envint.2014.01.011,EAR-PLA-SCI_39
missed,b0,10.3390/atmos10020056,EAR-PLA-SCI_39
missed,b28,10.1021/es800943f,EAR-PLA-SCI_39
missed,b75,10.1016/s1352-2310(99)00450-1,EAR-PLA-SCI_39
missed,b53,10.3126/bdg.v11i0.1545,EAR-PLA-SCI_39
missed,b15,10.5194/essd-10-1987-2018,EAR-PLA-SCI_39
missed,b55,10.1016/j.atmosenv.2015.04.060,EAR-PLA-SCI_39
missed,b29,10.5194/gmd-11-369-2018,EAR-PLA-SCI_39
missed,b30,10.1080/02786826.2016.1178502,EAR-PLA-SCI_39
missed,b5,10.3126/hn.v18i0.14641,EAR-PLA-SCI_39
missed,b32,10.5194/acp-18-2259-2018,EAR-PLA-SCI_39
missed,b27,10.1029/2003gb002157,EAR-PLA-SCI_39
missed,b41,10.1111/j.1749-8198.2009.00220.x,EAR-PLA-SCI_39
missed,b35,10.5194/acp-17-8681-2017,EAR-PLA-SCI_39
missed,b61,10.1038/srep40178,EAR-PLA-SCI_39
missed,b70,10.1021/es302697h,EAR-PLA-SCI_39
missed,b34,10.1016/j.atmosenv.2009.10.005,EAR-PLA-SCI_39
missed,b47,10.3390/atmos10030107,EAR-PLA-SCI_39
missed,b3,10.1016/j.jhazmat.2009.02.086,EAR-PLA-SCI_39
missed,b24,10.1016/s0140-6736(16)31679-8,EAR-PLA-SCI_39
missed,b59,10.1097/jom.0000000000000753,EAR-PLA-SCI_39
missed,b63,10.1016/j.atmosenv.2013.09.050,EAR-PLA-SCI_39
missed,b67,10.1021/es8032296,EAR-PLA-SCI_39
missed,b18,10.1016/s0301-4215(02)00205-7,EAR-PLA-SCI_39
missed,b73,10.1016/j.atmosenv.2011.06.018,EAR-PLA-SCI_39
missed,b31,10.5194/essd-11-959-2019,EAR-PLA-SCI_39
missed,b57,10.1016/j.atmosenv.2014.09.081,EAR-PLA-SCI_39
missed,b51,10.1016/j.atmosenv.2014.08.039,EAR-PLA-SCI_39
missed,b37,10.5194/acp-13-11019-2013,EAR-PLA-SCI_39
missed,b56,10.1016/j.energy.2005.10.013,EAR-PLA-SCI_39
missed,b23,10.1080/10962247.2015.1040526,EAR-PLA-SCI_39
missed,b14,10.1007/s00382-008-0464-9,EAR-PLA-SCI_39
missed,b21,10.1002/2013jd021427,EAR-PLA-SCI_40
missed,b49,10.1007/s00704-013-0901-5,EAR-PLA-SCI_40
missed,b50,10.1002/2014jd022643,EAR-PLA-SCI_40
missed,b29,10.1029/2005gl024079,EAR-PLA-SCI_40
missed,b23,10.1007/s007040200019,EAR-PLA-SCI_40
missed,b32,10.1175/jcli-d-15-0476.1,EAR-PLA-SCI_40
missed,b40,10.1126/science.243.4887.57,EAR-PLA-SCI_40
missed,b14,10.1002/2014jd021630,EAR-PLA-SCI_40
missed,b44,10.1038/srep41475,EAR-PLA-SCI_40
missed,b47,10.1016/j.atmosres.2011.06.007,EAR-PLA-SCI_40
missed,b26,10.1175/jamc-d-12-0189.1,EAR-PLA-SCI_40
missed,b20,10.1029/2008jd009936,EAR-PLA-SCI_40
missed,b28,10.1029/2005jd006043,EAR-PLA-SCI_40
missed,b38,10.1002/qj.49712253306,EAR-PLA-SCI_40
missed,b51,10.1002/rog.20009,EAR-PLA-SCI_40
missed,b52,10.1029/2009jd011800,EAR-PLA-SCI_40
missed,b4,10.1029/2010jd014593,EAR-PLA-SCI_40
missed,b41,10.1126/science.1064034,EAR-PLA-SCI_40
missed,b57,10.1002/wcc.372,EAR-PLA-SCI_40
missed,b59,10.1063/1.4975552,EAR-PLA-SCI_40
missed,b0,10.1063/1.1554135,EAR-PLA-SCI_40
missed,b13,10.1029/2009jd012274,EAR-PLA-SCI_40
missed,b54,10.1002/joc.906,EAR-PLA-SCI_40
missed,b8,10.1029/2003jd004182,EAR-PLA-SCI_40
missed,b19,10.1016/0038-092x(78)90187-1,EAR-PLA-SCI_40
missed,b36,10.1029/2003gl018765,EAR-PLA-SCI_40
missed,b24,10.5194/acp-5-1855-2005,EAR-PLA-SCI_40
missed,b58,10.1063/1.4975554,EAR-PLA-SCI_40
missed,b56,10.1029/2008jd011470,EAR-PLA-SCI_40
missed,b30,10.1029/2012jd017493,EAR-PLA-SCI_40
missed,b31,10.5194/amt-10-3057-2017,EAR-PLA-SCI_40
missed,b16,10.5194/acp-12-5077-2012,EAR-PLA-SCI_40
missed,b46,10.1029/2010jd015343,EAR-PLA-SCI_40
missed,b34,10.1002/2017jd027418,EAR-PLA-SCI_40
missed,b9,10.1088/0026-1394/49/2/s34,EAR-PLA-SCI_40
missed,b53,10.1029/98jd00995,EAR-PLA-SCI_40
missed,b37,10.1029/2005gl023624,EAR-PLA-SCI_40
missed,b17,10.5194/gi-7-39-2018,EAR-PLA-SCI_40
missed,b3,10.1175/1520-0477(2000)081<2341:sansrb>2.3.co;2,EAR-PLA-SCI_40
missed,b48,10.1063/1.4804859,EAR-PLA-SCI_40
missed,b6,10.5194/essd-10-1491-2018,EAR-PLA-SCI_40
missed,b42,10.5194/amt-4-339-2011,EAR-PLA-SCI_40
missed,b2,10.5194/amt-11-5549-2018,EAR-PLA-SCI_40
missed,b43,10.1029/2006jd007850,EAR-PLA-SCI_40
missed,b45,10.1002/2014jd022335,EAR-PLA-SCI_40
missed,b1,10.5194/amt-10-4587-2017,EAR-PLA-SCI_40
missed,b33,10.1038/nclimate2563,EAR-PLA-SCI_40
missed,b39,10.1080/01431160802036508,EAR-PLA-SCI_40
missed,b27,10.1175/jtech-d-11-00216.1,EAR-PLA-SCI_40
missed,b5,10.1029/wr011i005p00742,EAR-PLA-SCI_40
missed,b2,10.1257/mic.20140155,ECO-ECO-FIN_41
missed,b17,10.1257/aer.101.6.2590,ECO-ECO-FIN_41
missed,b23,10.3982/ecta13636,ECO-ECO-FIN_41
missed,b12,10.1257/aer.104.5.457,ECO-ECO-FIN_41
missed,b18,10.1002/j.1538-7305.1956.tb03809.x,ECO-ECO-FIN_41
missed,b20,10.1111/1468-0262.00096,ECO-ECO-FIN_41
missed,b14,10.1198/016214506000001437,ECO-ECO-FIN_41
missed,b11,10.1086/677350,ECO-ECO-FIN_41
missed,b6,10.1175/1520-0493(1950)078<0001:vofeit>2.0.co;2,ECO-ECO-FIN_41
missed,b13,10.1016/j.geb.2017.05.004,ECO-ECO-FIN_41
missed,b8,10.1257/aer.103.1.360,ECO-ECO-FIN_41
missed,b0,10.1145/2229012.2229024,ECO-ECO-FIN_41
missed,b19,10.1214/aos/1176350818,ECO-ECO-FIN_41
missed,b16,10.1016/j.jet.2018.08.003,ECO-ECO-FIN_41
missed,b5,10.1016/0041-5553(67)90040-7,ECO-ECO-FIN_41
missed,b21,10.1214/aos/1176347398,ECO-ECO-FIN_41
missed,b7,10.1257/0002828054825493,ECO-ECO-FIN_41
missed,b15,10.1111/j.2517-6161.1952.tb00104.x,ECO-ECO-FIN_41
missed,b3,10.1146/annurev-economics-080315-015439,ECO-ECO-FIN_41
missed,b4,10.1016/j.jet.2012.12.012,ECO-ECO-FIN_41
missed,b22,10.1016/s0304-3932(03)00029-1,ECO-ECO-FIN_41
missed,b9,10.1162/003355301556347,ECO-ECO-FIN_41
missed,b10,10.3390/e10030261,ECO-ECO-FIN_41
missed,b6,10.2139/ssrn.2906600,ECO-ECO-FIN_43
missed,b9,10.1111/j.1475-679x.2009.00342.x,ECO-ECO-FIN_44
missed,b1,10.2307/2841583,ENE_46
missed,b12,10.13182/nse15-12,ENE_46
missed,b3,10.2172/1326509,ENE_46
missed,b15,10.13182/nse10-109,ENE_46
missed,b10,10.2172/1028760,ENE_46
missed,b16,10.1016/j.nds.2014.04.005,ENE_46
missed,b4,10.2172/469122,ENE_46
missed,b0,10.13182/nse03-2,ENE_46
missed,b17,10.13182/nse15-13,ENE_46
missed,b13,10.2172/1241648,ENE_46
missed,b39,10.1002/pip.1182,ENE_47
missed,b9,10.1111/j.1475-679x.2009.00342.x,ENE_48
missed,b1,10.1006/enrs.1995.1069,ENG_49
missed,b2,10.1559/152304097782476960,ENG_49
missed,b12,10.1016/j.ijmst.2015.11.009,ENG_49
missed,b13,10.1016/j.jsr.2008.02.023,ENG_49
missed,b11,10.3390/ijerph14121463,ENG_49
missed,b9,10.1093/occmed/kqv152,ENG_49
missed,b3,10.1128/aem.68.5.2188-2197.2002,ENG_49
missed,b10,10.1137/1.9781611973273.4,ENG_50
missed,b7,10.2316/p.2011.715-093,ENG_50
missed,b17,10.1145/1061318.1061322,ENG_51
missed,b27,10.1155/2012/863545,ENG_51
missed,b0,10.1109/tce.2017.015063,ENG_51
missed,b4,10.1155/2015/618072,ENG_51
missed,b10,10.1016/j.aeue.2017.10.034,ENG_51
missed,b6,10.1016/s1389-1286(01)00302-4,ENG_51
missed,b9,10.3390/s101210506,ENG_51
missed,b13,10.1016/j.comcom.2015.09.006,ENG_51
missed,b12,10.1016/j.aeue.2017.11.026,ENG_51
missed,b24,10.1007/978-1-4614-6309-2_7,ENG_51
missed,b20,10.1145/972374.972396,ENG_51
missed,b28,10.1016/j.jnca.2011.12.006,ENG_51
missed,b11,10.1016/j.adhoc.2008.06.003,ENG_51
missed,b1,10.1016/j.compag.2018.06.046,ENG_51
missed,b3,10.3390/bdcc2020010,ENG_51
missed,b8,10.1109/access.2017.2687083,ENG_51
missed,b26,10.3390/s91209666,ENG_51
missed,b10,10.1016/j.ibiod.2015.02.008,ENG_52
missed,b9,10.1371/journal.pone.0152998,ENG_52
missed,b25,10.1016/j.jclepro.2015.09.007,ENV-SCI_54
missed,b27,10.1068/a42122,ENV-SCI_54
missed,b67,10.1016/j.eist.2017.03.002,ENV-SCI_54
missed,b40,10.1111/1467-9760.00036,ENV-SCI_54
missed,b36,10.1080/14649357.2017.1321776,ENV-SCI_54
missed,b37,10.1111/j.1751-9020.2008.00112.x,ENV-SCI_54
missed,b42,10.1111/1468-2427.00239,ENV-SCI_54
missed,b5,10.1080/09538259.2018.1449480,ENV-SCI_54
missed,b22,10.1080/1360481042000313509,ENV-SCI_54
